open,high,low,close,volume,closeTime
0.19929,0.19942,0.19907,0.19907,58435,1759160999999
0.19907,0.19932,0.1987,0.1992,115316,1759161059999
0.19923,0.20017,0.1992,0.19998,143898,1759161119999
0.2,0.20049,0.19962,0.20027,116534,1759161179999
0.20027,0.20029,0.19925,0.19925,283199,1759161239999
0.19925,0.19932,0.19835,0.19837,133873,1759161299999
0.19841,0.1987,0.19817,0.19845,79902,1759161359999
0.19837,0.19854,0.19736,0.19736,165710,1759161419999
0.19738,0.19779,0.1965,0.19667,311318,1759161479999
0.19676,0.19767,0.19676,0.19762,174248,1759161539999
0.19762,0.19826,0.19762,0.19808,58978,1759161599999
0.19812,0.19827,0.19765,0.198,218450,1759161659999
0.19801,0.19966,0.19796,0.19947,249833,1759161719999
0.19947,0.2005,0.19931,0.20009,325490,1759161779999
0.20011,0.20011,0.19909,0.2,386169,1759161839999
0.19992,0.19992,0.1989,0.19957,129055,1759161899999
0.19946,0.19946,0.19871,0.19922,81111,1759161959999
0.19922,0.1995,0.19763,0.198,300137,1759162019999
0.19809,0.19829,0.19775,0.19792,110937,1759162079999
0.19804,0.20031,0.19804,0.20025,200030,1759162139999
0.20017,0.20093,0.20011,0.20081,332398,1759162199999
0.20082,0.20088,0.20039,0.20044,132349,1759162259999
0.20043,0.20043,0.19956,0.19956,135913,1759162319999
0.19957,0.19957,0.19856,0.19919,207572,1759162379999
0.19924,0.19942,0.199,0.19925,70169,1759162439999
0.19921,0.20051,0.1987,0.19883,383003,1759162499999
0.19885,0.19896,0.19768,0.19826,217370,1759162559999
0.19826,0.19858,0.19816,0.19856,75441,1759162619999
0.19856,0.20018,0.19856,0.20017,184032,1759162679999
0.20016,0.20077,0.19989,0.20012,195337,1759162739999
0.20012,0.20027,0.19958,0.19984,165668,1759162799999
0.19985,0.20024,0.19979,0.20024,45089,1759162859999
0.20024,0.20089,0.20015,0.20045,198809,1759162919999
0.20045,0.201,0.20017,0.2008,141976,1759162979999
0.20074,0.20098,0.2006,0.20085,115077,1759163039999
0.20073,0.20085,0.20005,0.20067,107847,1759163099999
0.20067,0.2025,0.20038,0.20232,590533,1759163159999
0.20229,0.20287,0.20171,0.20287,332055,1759163219999
0.20282,0.20384,0.20242,0.20351,381350,1759163279999
0.20351,0.2052,0.20333,0.20498,669422,1759163339999
